reviewId,final_text,aspek_llm,sentimen_llm
2be11566-bfb5-4c15-b8d2-f65535df17d9,tambahkan fitur tabungan pos posnya bluebca junio btpn,functional suitability,1
3acd5865-7e89-45fc-9880-60a34145cc45,pengiriman kartu pendaftaran estimasi 314 tidak kabar follow email tidak proses apapun kecewa banget update nilai gue nelfon disuruh menunggu email menunggu alah mengomong pelayana buruk,functional suitability,0
ebdadb80-71fb-48b1-b0f9-df32f7b7ab3f,semoga beasiswa kip pencairannya bisa dipercepat,functional suitability,1
94992ee9-67e4-41e5-81f0-084a36d8553c,tidak bisa topup dana kalo posisi malam,functional suitability,0
094bb423-919e-4378-a49d-d7f1f532dec2,top etoll keterangan topup gagal saldo berkurang merugikan sekalisaldo hilang kemana,safety,0
e9866032-3d61-4186-b995-599a5a183f0e,tidak bisa login,security,0
a89acd04-a79b-4d41-b12e-bc2bfb29f85b,apknya copotkarena tidak manfaat sekalibukannya membantu menyusahkan,interaction capability,0
6d8ee08f-f76d-40ba-aa87-305ddc99a26e,kali gangguan error jaringannya,reliability,0
77b697ad-5859-4f36-85ed-0f5fc84c8860,tolong jangan lakukan update,maintainability,2
cc3d0fe3-dce9-49d5-acf0-591ec7c2c7ce,mengecewakan pelayanan tidak sesuai harapkan trannsaksi transfer berhasil uang tidak masuk tujuan giliran tolong infonya indak respon nomor darurat via whatsapp blokir nomor centang cengang,functional suitability,0
97830d97-6c02-43f7-9cc1-d125861af39d,capek banget update fitur update tanggal update dengam fitur,maintainability,0
d2fdcc01-b23d-4cb9-88a2-d71a111a0204,terima kasih aplikasi membantu semoga fitur lainya kemudahan bertransaksi perbankan,functional suitability,1
3f61e99d-e84d-4cdf-94e9-684cf917ec63,upgrade buruk tidak bisa login,security,0
44e886b1-d311-4fbe-b931-9f6938b6eeb8,tidak bisa muncul paylaternya penggunaan,functional suitability,0
f96e39ff-5608-4e32-8509-161989c603fa,update mulu ampun deh,maintainability,0
7e1f7ba1-67cd-4c5f-969e-a3c36d2dee8a,jangan pakai aplikasi hapus data gue anjing aplikasi sampah,interaction capability,0
445a7c44-0b75-4681-9a5e-bca996310cda,aplikasinya membantu transaksi keuangan apapun,functional suitability,1
934c9767-bd17-491a-8451-f5056a4169e1,susah pakai aplikasi virtual account tidak tau nyarinya dimana,interaction capability,0
f8cda3b4-0a60-4f87-b14c-d33b65595b3a,aplikasi tidak berfungsi instal bolak,reliability,0
16378503-3415-4af8-a8d7-dcbef103c6f5,top dana gagal gagal mulu tunggu cek penyedia jasa parah,functional suitability,0
4274e7ff-af8d-4a46-b11d-6e5376c8c1be,bagus kinerjanya memuaskan,performance efficiency,1
fe4ef627-d14d-444b-bb6d-c0195388725e,transaksi tanggal maret 2024 enggak bisa hubungu 14000 tidak penyelesaian transaksi enggak bisa enggak bawa cash posisi bayar,functional suitability,0
79f2922e-bfd6-4cf8-9a94-a8c755d2f047,penipu saldo bisa kosong ngendap nyesal banget sumpah uang beli beras sumpah menyesal banget mending pakai baca enggak jujur banget sumpah,safety,0
c048694b-30d6-4b98-a9b6-48bbc6337ab1,tidak bisa top dana bisa,functional suitability,0
08487601-2927-461a-b310-7947dc277698,enggak bisa top dana bikin emosi,functional suitability,0
15f0702b-99c2-44f9-ad26-309259000903,top dana tidak bisa ribet,functional suitability,0
698afe3d-fa3c-40c4-bddf-4c1ba3a58245,parah banget suruh update sinyalnya lemot banget mutermuter disuruh update,performance efficiency,0
0468d9d1-743c-47ce-aa44-d6cb62e88f9c,update terustiap masuk aplikasiupdate,maintainability,0
fc3fb11d-1131-4a65-8494-bc02ce32b5ac,suka pakai livinpaylater loh bunga tau jaman susah cari pinjaman kalo butuh duit belanja urgent solusinya tambahan saldo rekening cashback livinpayletter tanks sukses jaya,functional suitability,1
856b0467-c65d-4850-b875-df1cf5035559,tolong cek aplikasi handphone redmi 2022 tidak bisa buka bisa,compatibility,2
05e108f2-dd3c-46cf-9143-fdd3586e7980,tidak ulasan susah tranfer menjegkelkan,functional suitability,0
1b806bcf-e0ac-4a40-b0d8-c83c0e905b63,maaf nilainya kuturunkan kwalitas aplikasi jelek susah dibukatrus pembayaran setoran saldo dipotong didana hutang belum berkurang tlng teliti pemotongan dana angsuran nasabah biar tidak dirugikanjuga buatkan pengaturan dana masuk detailbiar bisa dicek ulang dibutuhkanbukan dana sajajuga jangan update cuman bikin error,safety,0
1165fa73-c785-4c83-9491-9fe6f5e56635,aplikasi keren membantu,functional suitability,1
46565377-1cc3-41b4-aa2d-e8a67a54ee48,aplikasi susah buka,performance efficiency,0
0dffe379-b760-4ee7-be44-7b748ab3f355,pinjaman mandiritapi pembayaran aplikasi kenyataan beda jauhdan jatuh tempo h34 nlpsaya pinjaman pinjol finance tidak nlpsaya bayar pas tempo sajaterus terang tidak mengerti pembayaran aplikasi beda realnya,functional suitability,0
e5c3a17b-ec87-429e-9e1c-f9bc6fc2c410,aplikasi bagus mudah akses,interaction capability,1
2966f1cb-9c43-4982-8e3d-b66c115a948c,daftar verifikasi gagal mulu deh tolong diperbaiki,security,0
eb7125d6-907e-4cf9-ae32-24a50be9614a,nasabah aktif agen aplikasi bagus membantu kasih bintang kadang sulit diakses transaksi keterangan pengaturan tanggal handphone otomatis otomatis enggak bisa rubah pengaturan otomatis otomatis gpnh berubah kayak,performance efficiency,0
74b933c8-ded9-4e79-be3d-2f7cc87bf32a,kalo bintang 1000 mah tidak kasih keren sumpah best aplikasi membantu banget berkembang,functional suitability,1
e58185a2-dd31-4c17-9d14-a108da979eba,transaksi gagal tanggal otomatis setingan tanggal handphone otomatis ketidaknyamanan transaksi,compatibility,0
fb618d84-15d6-464a-85bd-5146828365bc,gagal transaksi susah loading full sinyal,performance efficiency,0
0fbf2966-f40e-4807-936c-242b301c0975,verifikasi wajah bisa kamera bisa hilangkan,security,0
f79a81e1-d14d-4604-884d-01808fb67cf9,dikit² update kalah sebelah,maintainability,0
06d4eea8-ce75-4a93-a398-e389ea961653,habis update error tidak bisa masukan username,reliability,0
bae228b8-719a-4df8-8d71-e1fdfb3dd382,kasik bintang full,functional suitability,1
088049ec-ec15-4acb-bd91-3caa7d2300e1,terima kasih deh bisa,functional suitability,1
cac5632a-6b6b-4b63-af2f-555244c67ae0,kasih bintang biar semangat livinuntuk leasing adira tolong ditambahin minkarena menu pembayaran leasing adira belum biar sering-sering transaksi adiranyakarena member adira semoga kedepan adira masuk terimakasih,functional suitability,1
f39c5b82-5ff1-404d-8711-77660740d754,login loading jaringan lancar,performance efficiency,0
d841b13c-23e5-46c3-b44e-bfcbef16a610,usha biar saldo tidak minusgk minimum sisa masak biaya admistrasi 3500 kali 10500 belum potongan 5000 biaaya minimun 5000 bisa bisa 20000 potongannya sebulan tidak ngotak,safety,0
4f6da37a-fd44-44d9-88ae-d54e2cdff776,aplikasi susah masuknya bisa tidak klik masuk keaplikasih jangn berulang restar handphone bisa belum klik langsung masuk pakai wifi data coba diperbalik jangan bikin kesel,security,0
b0a61822-6f06-4c91-95ae-3f67bfa3364e,turunin bintang top dana pakai belum masuk2 tidak kayak,safety,0
c32ab404-463e-49fa-b572-e09db8ef1f5a,update gagal tolong bantu,interaction capability,2
2209be54-9e33-40cd-b9b1-30cb098c7047,membatu memudahkan bertransaksi,functional suitability,1
94772b96-299f-4293-be94-c0b817034a58,aplikasi tidak bisa diinstal handphone bisa aplikasi dimuseumkan parah,flexibility,0
466efc74-5a27-4111-8124-549551d15512,potongan bulanan jangan mahal²,safety,0
de16cf83-f3e8-4de9-8c61-14a6f40cb91a,kendala pas telfon call center mengomongnya bot tidak dialihkan customer service sedih banget pulsa habis tidak penanganan,functional suitability,0
db862cbe-e871-4ef4-b105-9be079242b8a,mengadakan undian menemukan instagrammohon konfirmasi penipuan,safety,0
ced26973-ca9b-4fe0-b209-2bda1721f29a,bayar pakai qrish 10mnt pending saldo kepotong,safety,0
a3dd5a33-c554-4df1-a902-c8095120ec90,aplikasi tidak bermutu,functional suitability,0
1397cee4-ae85-4032-89b3-c212dcc2cce7,aplikasi enggak bagusgak bisa buka,performance efficiency,0
4f691955-7bed-4051-b4d9-f735c8ec712e,aplikasi sore hapus anak download aplikasi login rekening daftarkan kemarin mohon info,interaction capability,2
07bf7a8c-545b-44c7-980a-f51c012b42be,tidak rekomen bayar tansaksi malam sejam tidak bisa transaksi pembayaran gagal,functional suitability,0
62527a33-25ae-444d-8195-853c81c854b2,update tidak bisa masuk rekening suruh buka rekening kartu debit kartu tidak datang2,security,0
46d326f6-73fc-4197-a05e-96384930c295,tidak bisa payrol ontime malu baca,performance efficiency,0
a1b59c5e-2f98-4743-8132-f3d21295534e,jam malam jam pagi maintenance enak pakai baca 24jam,performance efficiency,1
6b1b451b-204d-4c80-b16e-1510528c192a,top dana jam 2100 jam 0157 tidak masuk tolong perjelas,safety,2
cee4d6f6-49a0-4c77-b1e8-b022adc1fde7,najis transaksi gagal,functional suitability,0
43f8fb29-22b6-4ac7-8f43-9650cf1401e5,simple good security,security,1
4df20666-f17e-4ca1-acc7-2a988775dc66,susah banget kode otp login payah nomer enggak jelas,security,0
6d89fea3-7037-4a45-8d11-d92b95d36435,tidak bisa login,security,0
020b24e6-1c3e-48cc-ac4a-5bc2be18856e,pakai isi pulsa bayar blanja isi token dll update,functional suitability,1
fde4b7b2-35d5-4ae3-82b8-5170d44c84a7,tidak bisa terinstal tolong infonya nginstalnya,compatibility,2
1576ace2-3a7e-40dc-82e7-3790f427f34f,aplikasinya lelet buka loadingnya banget belum masuk login tidak fleksibel update berat aplikasinya bukan ringan,performance efficiency,0
0bc85031-7963-42d0-b8b4-11114fe113cb,ribet verifikasi wajah sehari bisa kali berkembang kalo aplikasi ribet kayak,security,0
3c62c9bc-5917-4179-8e3a-2ada07131559,pembayaran qris tertunda saldo terpotong customer service email tidak respon,functional suitability,0
f8d7cf0e-2ca1-4214-be62-2f51adbfb012,lemot tidak bisa langsung buka apknya,performance efficiency,0
8efb1d21-7c95-4f69-ab05-2795c48afef1,pas ganti handphone kagak bisa masuk² bacaan kayak kenq bug,flexibility,0
7edc7e02-7b96-40d1-a2ef-a1139d7dc4ed,ampas potongan denda potongan rekening 15000 potongan kartu debit 3500 potongan pajak potongan saldo minim 5000 potongan rekening tidak berjalan 5000 uninstal tutup rekening dipersusah pelayanan kantor kayak ngeremehin nasabah mending pindah baca baca satpam bantu melayani nasabah mudah cepat pengurusan transaksi,functional suitability,0
d2e1cd47-6b34-4091-8944-cb7ffaf76740,login sulit banget,security,0
5e4791b4-9cc1-492c-93ab-93eb68a6f7a0,tidak bisa update gagal,maintainability,0
155a5ba7-a077-449c-980a-5a3cc528fda1,tidak bisa log,security,0
46f920ce-600c-4115-9dd7-df84a8be8b0b,aplikasi bagus membantu,functional suitability,1
a1e6b3c8-848c-402b-b8cc-7718be96ce45,membantu transaksi keuangan,functional suitability,1
6166c11e-910f-47ae-9476-fe1762358dcb,aplikasi bukanya mempermudah bikin sulit tidak banget aplikasinya bisa bisanya transaksi gagal saldo tidak,functional suitability,0
f9ff4247-442e-4624-963a-57dad9d67c90,aplikasi tidak daptar ribet tidak bisa,interaction capability,0
e8fe6af8-b49a-4d96-9e87-80dcc17c699c,kualitas foto sebagus kamera dslr gimana,interaction capability,2
a8932989-0a4d-49ca-b53a-d92557298789,fast bisa tidak bisa aplikasi lama-lama bikin ribet,interaction capability,0
6074e560-4517-4ccc-9e7a-a0cca79c428b,top transaksi tidak bisa proses payah,functional suitability,0
9d651b45-5a4e-452f-baf5-7d317fc96b08,jelek banget masuk aplikasi tidak bisa melulu,reliability,0
48721f2a-8b7b-4d20-bc4e-0e518dee9468,handphone tidak log coba handphone bisa log,security,0
2f107a57-fafd-46a8-a882-e871f3b7a286,daftar ribet banget tidak bersahabat pengguna,interaction capability,0
28e79da6-9adf-490d-a2bb-7d18fcbc00b8,maaf buruk bukan aplikasinya csnya masak antrinya tidak sesuai payah,functional suitability,0
148198a9-d9d5-470b-acd0-c77feaaa20d0,tidak nyaman dikala tibatiba aplikasi ngelag tidak tidak bisa log,performance efficiency,0
f2878924-1213-41b3-b5e5-a184c8689151,instal buka rek tabungan tidak log bisa aplikasi pas masuk aplikasi loadingnya ampun,performance efficiency,0
e599d76f-9d5f-46d2-bd6e-4371ec061dd3,tidak bágus aplikasi,functional suitability,0
d4414bc5-6d59-4a72-aa72-844fe8f1460b,tidak ramah root,compatibility,0
183afb8e-8105-4857-9d2a-632e2f980da8,malam saldo tidak masuk2 dana berhasil top solusinya,safety,0
c5ac3e3c-c9dd-4091-99b6-849ea79e94f7,tidak bisa kebuka jaringan stabil,compatibility,0
19e9178f-3ab9-4c40-a5b3-1ec2816cb07a,buruk ulangulang panduan pembuatan pin tidak bisa akun livinnya,security,0
79b72837-d1f5-47ca-a115-00e10bf43a32,sistemnya lumayan oke cuman tolong jangan update aplikasi butuh transaksi aplikasi update,maintainability,0
22a60593-56a1-45ee-b887-29d70fe5e526,kali transaksi disuruh update trsknp bikin enggak nyaman,maintainability,0
5189f7ed-3710-416e-849f-ce0332751904,zona handphone bikin ribet transaksi ayo pakai server timestamp transaksi,flexibility,0
1ef92ff7-aeb7-4f6e-9d89-6004561b18c3,jelek ribet hadeh,interaction capability,0
abbe67ad-2e2e-4d5e-845e-254ea684a09a,foto ektp tidak bisa coba bagus,functional suitability,0
55b701a7-0a76-4d5a-927d-063fda2f2ea3,aplikasi puki enggak bisa transfer,functional suitability,0
2d53257c-16dd-4a87-8320-9b7858174dc6,kecewa ganti pin mulu jelek pokok,security,0
6ee600d3-7fff-4b55-a739-4e7108711f2f,tidak jlas transfer tidak kna masukan pin kadang login kluar²sndiri,security,0
fb71a16f-c9ee-4b9f-9153-c9222fc0a042,tidak nyaman bos,interaction capability,0
7d10910a-7504-42e7-8cbb-509bb63582e0,aplikasi ksm hilang timbul transaksi menu ksm tidak muncul mohon diprioritaskan transaksi,functional suitability,0
8ae5bf34-300f-4522-85df-ea965aef9a41,banget fast gbisa mengganggu transaksikadang transaksi masuk pin gagalmohon perbaiki,functional suitability,0
a6a058fb-c76c-413c-ae10-7d1ff8ec9432,setial update error kendala update gagal,maintainability,0
5a953231-6bd2-4ea5-8bfe-a6314f0b3c3c,kadang sulit membukanya,performance efficiency,0
03e12011-7012-4382-9552-0c2b05aa0fae,tidak bisa buka,performance efficiency,0
1967108b-be23-4970-88c9-c2c7eafe1a0d,aplikasi nyala suruh top wallet,functional suitability,0
29882868-632f-407f-a1f9-cce74bf83f23,kesini pelayanan buruk auto debit belum main potong saldo tiba² saldonya ditahan,safety,0
47dcb4d8-4441-4000-8d30-a57280afd9ae,error tidak bisa dipakai transaksi,functional suitability,0
5c62b59e-c2b2-4cfa-9648-24127ed46a64,tidak fleksibeltop dana transaksi tidak ditemukanpadahal diulang ulang,functional suitability,0
ae9f8587-4f9e-4de4-8793-8f0150b435fa,aplikasi error tidak bisa loginn,security,0
5fe28b99-6171-4e2f-b519-98c893e4dde9,gila aplikasi potongan ribu enggak jelas banget sumpah top langsung kepotong bulanan ribu gila gila menyesal gua,safety,0
46348094-e28a-4a1c-94e8-862e286c72e8,labat error mulu,reliability,0
853701e9-3e4d-48ba-9548-10ac700776f7,bintang bicarasaya tau bisa menilai sistem aplikasi andaterimakasih,interaction capability,1
a9e4f5a8-293b-4007-9f76-7711ec515e8b,aplikasinya update tidak bisa transfer,functional suitability,0
e607ac42-4e21-40cf-86bb-7568380d2c3d,maintenance lama-lama malas pakai bukan mempermudah mempersulit,interaction capability,0
eac4698d-638b-46a3-a38f-694c5a02d887,susah diacses capek daptar ulang ganti sandig bisa mudah diakses,interaction capability,0
dd6b1247-7fcd-4a15-afca-34f42654ff5a,transfer gagal saldo tidak kembalikan parah aplikasi jelek tidak kayak baca mobail,safety,0
d5fb1557-1666-489a-85b4-805368002820,aplikasi tidak bisa akses,functional suitability,0
fe86e093-3af2-4fd0-b727-d6bc289288e6,potongannya saldo potongannya sdangkan jarang dipakai transaksi pas pakai langsung potong bulannya potongannya,safety,0
e2f4291e-4bd9-4d20-aa05-e9e8280aaba1,memudahkan transaksi cek saldo,functional suitability,1
6e438519-27e2-4a1b-8ec9-67fbbd1bfc65,tidak bisa login ganti handphone handphone tidak bisa login kalo handphone bisa,security,0
1d660456-c37d-4f81-a1ef-1042f07774ca,kurang memuaskan bentar2 muncul update bisa ditunda repot,maintainability,0
08ba6633-499a-4d9d-ac92-68ea106f21eb,kali tidak bisa hary restart handphone terkadangbatu bisa terkadang tidak bisa tidak bisa tolong responnya terima kasih,interaction capability,2
6053d8aa-71ef-4094-94b1-b514891b39bf,tidak updet hapus aplikasi,maintainability,0
fd65ad1a-2a6d-4b53-9fb4-82d368de5fa1,gagal rekening aplikasi,functional suitability,0
8165d5d6-3270-47b6-b540-e9c5cddf62b8,menu tidak lengkap tidak menu pinjaman menu kartu kredit update tolong perbaiki,functional suitability,0
b7c4b5e8-903b-4a92-90b2-5ce83f41c635,login handphone pas kode otp tidak muncul,security,0
5df4d428-3d2b-4678-9a32-dad0195ce405,update kali tidak bisa bisa kemarin ulangin penyimpanan,flexibility,0
aa0a23e1-6e6c-4d73-bb69-3b0e5745c287,enggak bisa menyimpan rek cuman doang,functional suitability,0
e78bbb81-5810-4350-aa2c-17ba43103c97,tidak buka tidak bisa,reliability,0
9ff953c5-7839-49a6-bd0d-ba2dffc5d66f,tidak bisa transaksi tolong perbaiki restart handphone pengaturan pabrik tidak bisa dipakai bikin emosi bth transaksi atm gunanya mobilr kalo,functional suitability,0
857d1ea7-f6ab-4a6d-bdd9-e64d43923180,tidak bisa login isi saldo,security,0
8f5d4310-d191-457d-847a-971a71861224,kecewa ganti handphone pas coba masuk aplikasi ditolak password berbeda diganti password kali ditolak susah,security,0
5aa95f2c-49af-46a7-82e7-0aa12057bea0,anying transperan aing tidak masuk pegi kmna duit,functional suitability,0
eb220e1a-65dd-4f63-b177-e877df731ba2,tidak bisa dipakai alasan pengaturan jam pengaturan otomatis kenyataannya tidak bisa dipakai transfer solusinya,compatibility,0
bdde3966-2198-4062-8b23-fdb5960195d8,tidak pengajuan pinjaman,functional suitability,0
1aec6741-135c-4d24-be9d-f93fa2ee8ee2,aplikasi asuu tidak bisa loginn enggak membantuu sekalio anjeng,security,0
f6274f0c-e300-4105-bc44-ed2d32887678,payah banget aplikasi,performance efficiency,0
66ce4c5f-eb5e-4949-96ef-796c411a9684,mudah sesuai ekspektasi,functional suitability,1
19cab464-4f6e-4ad6-bbd3-c8b9d56c37d6,aplikasi kurang cangggihsaat buka ruang mengulang,performance efficiency,0
1d53e1e4-cb08-400d-addd-68e15c9bba55,mantap bisa bayar pajak online aplikasi signal tidak samsat bayar pajak kendaraan,functional suitability,1
e4830eda-1189-44a0-8286-c52b10856d0a,otomatis otomatis taiiiii fix gue pindah baca,flexibility,0
f14da25f-3596-4281-8aee-e06e2d9e9f1e,haduuh gimana dongsudah update aplikasi tidak bisa dibuka trfdsbtolong diperbaiki segeramasa uninstall install,compatibility,0
